icp,load1,load2,time
7844.0,942.3494604044379,-422.42286330556226,0.9888358116149902
4647.0,953.5118994244378,-422.09455627556235,1.0054643154144287
4646.0,943.6626885244375,-421.7662492455622,1.022200345993042
4647.0,943.0060744644377,-421.4379422155623,1.0386781692504883
4647.0,942.3494604044379,-421.1096351855624,1.055182933807373
4647.0,942.6777674344378,-420.7813281555623,1.071645975112915
4646.0,962.0478822044377,-420.7813281555623,1.0881085395812988
4647.0,942.3494604044379,-420.4530211255624,1.1053223609924316
4646.0,941.6928463444376,-420.12471409556224,1.1221251487731934
4646.0,944.6476096144377,-419.79640706556233,1.1386690139770508
4646.0,946.6174517944376,-419.79640706556233,1.155280351638794
4646.0,941.0362322844378,-419.4681000355622,1.171764612197876
4646.0,942.0211533744375,-419.1397930055623,1.1882178783416748
4645.0,941.3645393144377,-418.8114859755624,1.204693078994751
4645.0,942.0211533744375,-418.48317894556226,1.221167802810669
4646.0,941.0362322844378,-418.15487191556235,1.2376375198364258
4645.0,941.3645393144377,-418.15487191556235,1.2541084289550781
4646.0,941.3645393144377,-417.8265648855622,1.270570993423462
4646.0,950.8854431844377,-417.4982578555623,1.2871389389038086
4645.0,943.0060744644377,-417.1699508255624,1.3036243915557861
4645.0,943.9909955544379,-417.1699508255624,1.3200907707214355
4646.0,944.9759166444376,-416.8416437955623,1.3365068435668945
4645.0,942.0211533744375,-416.51333676556237,1.3529078960418701
4645.0,942.6777674344378,-416.18502973556224,1.3693530559539795
4645.0,942.0211533744375,-415.5284156755622,1.3858051300048828
4646.0,941.3645393144377,-415.5284156755622,1.402252197265625
4646.0,942.3494604044379,-415.2001086455623,1.418689250946045
4646.0,941.0362322844378,-415.2001086455623,1.4351344108581543
4645.0,941.3645393144377,-414.54349458556226,1.4515550136566162
4646.0,942.6777674344378,-414.54349458556226,1.4679861068725586
4645.0,942.0211533744375,-414.21518755556235,1.485346794128418
4645.0,944.3193025844378,-413.8868805255622,1.502547025680542
4645.0,943.3343814944376,-413.8868805255622,1.5203709602355957
4646.0,947.9306799144376,-413.5585734955623,1.538111686706543
4646.0,59.26338248160014,-413.2302664655624,1.5558550357818604
4645.0,57.29354030160025,-413.2302664655624,1.5745177268981934
4645.0,29.059135721600207,-412.9019594355623,1.591681957244873
4645.0,76.33534804160021,-412.57365240556237,1.6086530685424805
4645.0,43.83295207160004,-412.24534537556224,1.6268806457519531
4645.0,53.02554891160012,-411.91703834556233,1.6463029384613037
4646.0,41.53480286160025,-411.5887313155622,1.6663239002227783
4646.0,44.81787316160021,-411.2604242855623,1.6894714832305908
4647.0,29.059135721600207,-411.2604242855623,1.714916706085205
4646.0,31.028977901600094,-410.9321172555624,1.735058069229126
4646.0,27.74590760160013,-410.60381022556226,1.7544941902160645
4646.0,25.44775839160034,-410.27550319556235,1.774317741394043
4646.0,23.477916211599997,-410.27550319556235,1.7941162586212158
4646.0,22.16468809159992,-410.27550319556235,1.8127765655517578
4646.0,56.30861921160008,-409.6188891355623,1.8324968814849854
4646.0,45.80279425159993,-409.6188891355623,1.85084867477417
4646.0,55.32369812159991,-408.9622750755623,1.869384527206421
4646.0,38.58003959160019,-408.9622750755623,1.8874890804290771
4646.0,34.64035523159996,-408.63396804556237,1.9045448303222656
4645.0,32.34220602160017,-408.63396804556237,1.921433925628662
4645.0,25.776065421600244,-408.30566101556224,1.9381349086761475
4646.0,19.86653888160013,-408.30566101556224,1.9549052715301514
4646.0,61.233224661600026,-407.97735398556233,1.9721970558166504
4646.0,45.80279425159993,-407.6490469555622,1.9889273643493652
4645.0,20.52315294159994,-407.6490469555622,2.0057201385498047
4646.0,18.553310761600052,-406.9924328955624,2.022428512573242
4646.0,19.209924821600318,-406.66412586556226,2.0391063690185547
4645.0,17.89669670160024,-406.33581883556235,2.0557360649108887
4645.0,18.225003731600147,-406.33581883556235,2.0724146366119385
4646.0,18.225003731600147,-406.0075118055622,2.089057445526123
4645.0,18.881617791599957,-405.6792047755623,2.105698585510254
4645.0,17.240082641599976,-405.6792047755623,2.1223607063293457
4645.0,20.194845911600034,-405.3508977455624,2.138997793197632
4645.0,18.553310761600052,-405.0225907155623,2.155749559402466
4645.0,17.89669670160024,-405.0225907155623,2.1723453998565674
4645.0,17.568389671600336,-404.69428368556237,2.1890265941619873
4645.0,18.553310761600052,-404.36597665556224,2.205671787261963
4646.0,17.568389671600336,-404.36597665556224,2.222341299057007
4646.0,16.583468581600165,-403.7093625955622,2.2389540672302246
4645.0,18.225003731600147,-403.7093625955622,2.2556986808776855
4645.0,18.553310761600052,-403.3810555655623,2.272360324859619
4645.0,17.240082641599976,-403.3810555655623,2.2901604175567627
4646.0,17.240082641599976,-403.0527485355624,2.3068840503692627
4645.0,17.89669670160024,-402.72444150556225,2.323486328125
4645.0,16.583468581600165,-402.39613447556235,2.340165615081787
4645.0,16.91177561160007,-402.0678274455622,2.356790781021118
4645.0,17.89669670160024,-402.0678274455622,2.3734593391418457
4645.0,17.240082641599976,-401.7395204155623,2.390092134475708
4644.0,18.225003731600147,-401.4112133855624,2.406743049621582
4645.0,17.568389671600336,-401.0829063555623,2.42339825630188
4645.0,17.89669670160024,-400.75459932556237,2.44004225730896
4646.0,16.91177561160007,-400.75459932556237,2.456648826599121
4646.0,17.240082641599976,-400.75459932556237,2.4733617305755615
4645.0,17.240082641599976,-400.42629229556223,2.490051507949829
4645.0,18.225003731600147,-400.09798526556233,2.506626844406128
4646.0,16.91177561160007,-399.7696782355622,2.523237943649292
4645.0,17.89669670160024,-399.4413712055623,2.5398943424224854
4645.0,17.89669670160024,-399.1130641755624,2.5565507411956787
4645.0,16.91177561160007,-398.78475714556225,2.5731635093688965
4646.0,17.89669670160024,-398.78475714556225,2.5898191928863525
4645.0,17.240082641599976,-398.45645011556235,2.60662579536438
4645.0,17.240082641599976,-398.45645011556235,2.6232926845550537
4646.0,17.89669670160024,-397.7998360555623,2.6399049758911133
4646.0,17.89669670160024,-397.7998360555623,2.6566240787506104
4645.0,17.89669670160024,-397.4715290255624,2.6733226776123047
4646.0,17.89669670160024,-397.4715290255624,2.6899890899658203
4646.0,17.89669670160024,-397.14322199556227,2.7066571712493896
4646.0,17.89669670160024,-397.14322199556227,2.7233920097351074
4646.0,17.568389671600336,-396.81491496556237,2.7400152683258057
4645.0,17.568389671600336,-396.48660793556223,2.7566494941711426
4646.0,17.89669670160024,-396.1583009055623,2.773373603820801
4646.0,17.568389671600336,-395.8299938755622,2.790231227874756
4645.0,17.568389671600336,-395.8299938755622,2.8069162368774414
4646.0,18.225003731600147,-395.8299938755622,2.8236422538757324
4645.0,16.91177561160007,-395.1733798155624,2.8403286933898926
4645.0,16.583468581600165,-395.1733798155624,2.8569908142089844
4645.0,17.568389671600336,-394.84507278556225,2.8736073970794678
4645.0,17.568389671600336,-394.84507278556225,2.890585422515869
4645.0,17.89669670160024,-394.51676575556235,2.907386541366577
4645.0,17.240082641599976,-394.1884587255622,2.9300947189331055
4645.0,16.91177561160007,-393.8601516955623,2.946830987930298
4646.0,18.225003731600147,-393.8601516955623,2.963449239730835
4646.0,18.553310761600052,-393.5318446655624,2.9801695346832275
4645.0,17.89669670160024,-393.5318446655624,2.996845245361328
4646.0,17.89669670160024,-392.87523060556236,3.013495445251465
4645.0,17.568389671600336,-392.87523060556236,3.0301764011383057
4645.0,17.568389671600336,-392.54692357556223,3.0468103885650635
4645.0,16.91177561160007,-392.2186165455623,3.063570499420166
4645.0,18.553310761600052,-391.8903095155622,3.0802149772644043
4645.0,17.89669670160024,-391.8903095155622,3.096921443939209
4645.0,18.881617791599957,-391.5620024855623,3.1135149002075195
4644.0,17.89669670160024,-391.5620024855623,3.130154848098755
4644.0,18.225003731600147,-391.2336954555624,3.146791696548462
4644.0,18.553310761600052,-390.90538842556225,3.1634716987609863
4644.0,18.225003731600147,-390.90538842556225,3.1801180839538574
4644.0,18.225003731600147,-390.57708139556235,3.19674015045166
4643.0,19.209924821600318,-390.2487743655622,3.213446617126465
4644.0,18.225003731600147,-390.2487743655622,3.230104684829712
4644.0,18.225003731600147,-389.9204673355623,3.247958183288574
4644.0,18.553310761600052,-389.5921603055624,3.2646067142486572
4644.0,17.89669670160024,-389.5921603055624,3.2813024520874023
4644.0,17.89669670160024,-388.93554624556236,3.2980384826660156
4644.0,17.89669670160024,-388.93554624556236,3.3147363662719727
4644.0,17.89669670160024,-388.60723921556223,3.3314156532287598
4644.0,18.553310761600052,-388.60723921556223,3.3480687141418457
4645.0,17.568389671600336,-387.9506251555622,3.3647801876068115
4644.0,17.89669670160024,-387.9506251555622,3.381409168243408
4644.0,17.568389671600336,-387.9506251555622,3.398043155670166
4644.0,17.240082641599976,-387.9506251555622,3.4146645069122314
4644.0,17.240082641599976,-387.6223181255623,3.4313364028930664
4644.0,17.568389671600336,-387.2940110955624,3.447981834411621
4644.0,17.240082641599976,-387.2940110955624,3.464646100997925
4644.0,17.89669670160024,-386.63739703556234,3.4813129901885986
4644.0,17.89669670160024,-386.63739703556234,3.497971296310425
4644.0,18.225003731600147,-386.63739703556234,3.514630079269409
4644.0,18.225003731600147,-386.3090900055622,3.531238555908203
4644.0,18.225003731600147,-385.9807829755623,3.5479624271392822
4644.0,17.568389671600336,-385.6524759455624,3.5646960735321045
4644.0,17.89669670160024,-385.32416891556227,3.58143949508667
4644.0,17.568389671600336,-384.99586188556236,3.5981264114379883
4645.0,18.225003731600147,-384.99586188556236,3.6148321628570557
