motor_target_flow,motor_step_delay,time
13888.68,2.071741534758402e-184,31.64197087287903
13889.52,2.019676953682407e-184,32.142561197280884
13890.0,1.9905153492945107e-184,32.643343448638916
13891.560000000001,1.8986167120039974e-184,33.143919944763184
13890.0,1.9905153492945107e-184,33.6447970867157
13890.48,1.9617748019320585e-184,34.14567732810974
13890.96,1.9334492320593332e-184,34.64642405509949
13891.079999999998,1.9264319757545478e-184,35.14703702926636
13890.84,1.9404920495501178e-184,35.647629737854004
13892.52,1.8441852383103694e-184,36.14859890937805
13893.599999999999,1.7848128694684925e-184,36.64963126182556
13894.079999999998,1.759042408152405e-184,37.15055966377258
13894.439999999999,1.7399590434536788e-184,37.651225328445435
13893.36,1.7978393354801882e-184,38.15235686302185
13893.599999999999,1.7848128694684925e-184,38.653287172317505
13893.72,1.7783350736445e-184,39.15398955345154
13895.04,1.7086123924676532e-184,39.65496206283569
13895.76,1.6717409604581944e-184,40.1555380821228
13895.28,1.6962324312449948e-184,40.65601634979248
13895.16,1.7024111584840187e-184,41.15656876564026
13895.04,1.7086123924676532e-184,41.657108306884766
13894.920000000002,1.7148362151794737e-184,42.15764379501343
13895.76,1.6717409604581944e-184,42.658533811569214
13896.599999999999,1.6297287251898586e-184,43.15929436683655
13897.199999999999,1.6003679550369786e-184,43.66022515296936
13897.199999999999,1.6003679550369786e-184,44.161030530929565
13896.0,1.6596281557307793e-184,44.66185474395752
13895.400000000001,1.690076129064749e-184,45.16259407997131
13896.0,1.6596281557307793e-184,45.66385269165039
13896.24,1.647603115819705e-184,46.16461157798767
13896.599999999999,1.6297287251898586e-184,46.665443658828735
13897.68,1.577260647160367e-184,47.16608381271362
13896.48,1.6356652048142942e-184,47.66684579849243
13896.0,1.6596281557307793e-184,48.167720079422
13895.76,1.6717409604581944e-184,48.66837501525879
13896.0,1.6596281557307793e-184,49.16901874542236
13895.04,1.7086123924676532e-184,49.66968107223511
13895.400000000001,1.690076129064749e-184,50.1709201335907
13895.52,1.6839421705539196e-184,50.671557903289795
13894.68,1.7273519562160468e-184,51.17230844497681
19777.199999999997,6.738725608843413e-262,5.202279090881348
19766.64,9.279789174175273e-262,5.702810049057007
19754.64,1.334896465945401e-261,6.203432559967041
19736.28,2.328354361084089e-261,6.7039878368377686
19720.44,3.762613272410606e-261,7.204525709152222
19711.56,4.924278346439065e-261,7.753951072692871
19683.36,1.1572571070673982e-260,8.254651069641113
19658.88,2.4297700961816772e-260,8.755127668380737
19647.96,3.382694706325713e-260,9.257028102874756
19659.72,2.368707960753112e-260,9.757744073867798
19663.079999999998,2.1394240178136944e-260,10.258508682250977
19660.68,2.3007994333295966e-260,10.759285688400269
19653.12,2.893088574189975e-260,11.260000467300415
19645.68,3.624646050332545e-260,11.761050939559937
19640.760000000002,4.2073485124004836e-260,12.264716863632202
19632.72,5.3679422544927604e-260,12.765454053878784
19626.12,6.556288348204378e-260,13.266027927398682
19619.64,7.97864535669648e-260,13.766838550567627
19609.68,1.0789318773078573e-259,14.26738715171814
19600.56,1.4223458978832484e-259,14.76941728591919
19594.44,1.7121391425276602e-259,15.270339727401733
19586.16,2.200374447428216e-259,15.771003484725952
19579.56,2.6874896687430586e-259,16.2717604637146
19572.0,3.379323526102176e-259,16.772334814071655
19566.6,3.980054645621662e-259,17.272856950759888
19563.12,4.4226521463731704e-259,17.773463010787964
19558.920000000002,5.022860284635276e-259,18.274113416671753
19555.56,5.561164613887985e-259,18.774983882904053
19549.800000000003,6.621590177980408e-259,19.27647590637207
19545.36,7.57510754957041e-259,19.77800703048706
19542.72,8.205950396830374e-259,20.27901554107666
19532.04,1.1341443117682191e-258,20.779916286468506
19526.4,1.3455064114288519e-258,21.280768871307373
19523.64,1.4628673619852475e-258,21.781545877456665
19528.800000000003,1.2511341453901094e-258,22.282912969589233
19531.920000000002,1.1382755665556088e-258,22.783977508544922
19524.6,1.4209283935626661e-258,23.284895181655884
19519.32,1.6674482373615e-258,23.786030530929565
19514.28,1.9425595443729574e-258,24.28677225112915
19520.88,1.5904650476461831e-258,24.78740620613098
19538.64,9.285773978353623e-259,25.28933072090149
19578.12,2.8073459893430816e-259,25.792356252670288
19626.6,6.461623760031146e-260,26.2930006980896
19752.36,1.4303765556624778e-261,26.793781518936157
20554.920000000002,3.930653740302959e-272,27.294530391693115
20650.079999999998,2.1990882687559584e-273,27.795163869857788
20557.56,3.62847974738149e-272,28.29594087600708
20526.96,9.170517862054817e-272,28.796666383743286
20518.920000000002,1.1700197923280313e-271,29.297309160232544
20493.0,2.566124194821118e-271,29.79804039001465
20474.04,4.558003347226827e-271,30.30546808242798
20094.96,4.437464701667403e-266,30.80628538131714
19476.12,6.1734291177495475e-258,31.30688738822937
19805.16,2.8883425579349646e-262,4.906909942626953
19798.68,3.5149553702485945e-262,5.409980535507202
19794.6,3.9774894477466214e-262,5.9106011390686035
19794.84,3.9486700587831966e-262,6.411175727844238
19798.32,3.55350637837868e-262,6.911710977554321
19807.44,2.695540735594165e-262,7.556055784225464
19791.72,4.340175687309612e-262,8.056541919708252
19783.199999999997,5.618534294721725e-262,8.55713963508606
19781.4,5.933479648822937e-262,9.057860851287842
19780.32,6.13085874007255e-262,9.55835771560669
19774.079999999998,7.406861706741045e-262,10.05935788154602
19767.96,8.915959099871953e-262,10.55991005897522
19762.920000000002,1.0386997964087497e-261,11.06197452545166
19757.4,1.227802191912988e-261,11.562710762023926
19753.32,1.3893690667000555e-261,12.063282251358032
19752.12,1.440816166394389e-261,12.56390643119812
19748.4,1.6127257102578118e-261,13.064697980880737
19742.4,1.9342617618199935e-261,13.565216541290283
19736.4,2.3199038369899313e-261,14.065980672836304
19730.04,2.812949945186512e-261,14.566679239273071
19722.72,3.5114523795682234e-261,15.067420244216919
19715.28,4.399371699878849e-261,15.56816029548645
19712.4,4.800527152137983e-261,16.06888175010681
19705.32,5.949158227895798e-261,16.56961417198181
19701.96,6.586734717785805e-261,17.07019329071045
19693.199999999997,8.589029378396972e-261,17.57069492340088
19691.04,9.169967437181484e-261,18.071320295333862
19691.760000000002,8.972081812343221e-261,18.57210397720337
19688.28,9.969812079953885e-261,19.07278060913086
19682.16,1.2001093075274835e-260,19.5739803314209
19682.4,1.1914137679447463e-260,20.074589252471924
19679.04,1.3190986233602515e-260,20.575257778167725
19666.44,1.9323340841655746e-260,21.0763258934021
19665.72,1.974953082257109e-260,21.577495098114014
19663.68,2.100880709423735e-260,22.078445434570312
19657.920000000002,2.501485216943251e-260,22.58040165901184
19657.56,2.52892077921295e-260,23.082279205322266
19654.920000000002,2.7395252590062986e-260,23.583191394805908
19656.84,2.5846979197950334e-260,24.083927392959595
19656.72,2.594112987652193e-260,24.58513379096985
19662.72,2.1628885981613363e-260,25.085800647735596
19661.4,2.2511487517311143e-260,25.587401390075684
19659.12,2.4121648981255943e-260,26.088093042373657
19653.48,2.8617022562071437e-260,26.58877944946289
19652.04,2.989328087506503e-260,27.089683771133423
19643.52,3.869807028074378e-260,27.59039878845215
19639.68,4.3473073013571065e-260,28.09172749519348
19638.48,4.508284220662464e-260,28.592221975326538
19640.04,4.300144566505039e-260,29.092713832855225
19630.800000000003,5.689490165348332e-260,29.59350824356079
19682.4,1.1914137679447463e-260,20.074589252471924
19679.04,1.3190986233602515e-260,20.575257778167725
19666.44,1.9323340841655746e-260,21.0763258934021
19665.72,1.974953082257109e-260,21.577495098114014
19663.68,2.100880709423735e-260,22.078445434570312
19657.920000000002,2.501485216943251e-260,22.58040165901184
19657.56,2.52892077921295e-260,23.082279205322266
19654.920000000002,2.7395252590062986e-260,23.583191394805908
19656.84,2.5846979197950334e-260,24.083927392959595
19656.72,2.594112987652193e-260,24.58513379096985
19662.72,2.1628885981613363e-260,25.085800647735596
19661.4,2.2511487517311143e-260,25.587401390075684
19659.12,2.4121648981255943e-260,26.088093042373657
19653.48,2.8617022562071437e-260,26.58877944946289
19652.04,2.989328087506503e-260,27.089683771133423
19643.52,3.869807028074378e-260,27.59039878845215
19639.68,4.3473073013571065e-260,28.09172749519348
19638.48,4.508284220662464e-260,28.592221975326538
19640.04,4.300144566505039e-260,29.092713832855225
19630.800000000003,5.689490165348332e-260,29.59350824356079
19629.84,5.8574165362098956e-260,30.097062349319458
19626.48,6.48516098877351e-260,30.60168743133545
19628.88,6.030299285448292e-260,31.102221250534058
19631.4,5.586989785714658e-260,31.60270071029663
19620.12,7.863443715652306e-260,32.10322618484497
19613.16,9.709576264347229e-260,32.60369896888733
19605.84,1.2120626154894734e-259,33.10553526878357
19610.760000000002,1.0441963528908087e-259,33.606205463409424
19602.239999999998,1.3517547311033167e-259,34.107008934020996
19597.32,1.5690644487938542e-259,34.607776403427124
19591.800000000003,1.8547233533138208e-259,35.108582973480225
